8025	103	6	10.88
1243	4449	3	28.71
22896	14	3	4.18
419	729	3	9.94
2465	115	5	7.74
101	6985	8	5.8
17	332	8	12.46
102	16527	5	15.1
788	2737	5	42.11
2257	369	12	97.2
126	385	36	77.39
9639	14	7	6.53
1608	6893	3	33.69
26012	266	3	33.31
3312	120	6	16.88
2441	132	3	5.09
26330	191	5	57.07
395	128	11	5.77
106	8555	15	64.42
4644	142	3	10.75
7007	101	19	42.24
552	253	3	5.47
12384	534	3	31.59
6677	13770	3	49.78
1099	106	19	8.74
2467	2840	8	95.96
430	2605	3	18.08
15550	14	13	46.43
13498	103	3	5.44
4580	115	4	9.63
4317	8646	3	42.47
962	17633	4	53.43
17976	12	3	4.6
51407	105	4	31.49
111	12157	8	48.52
2	11761	3	9.45
1035	146	11	33.36
4136	14	25	30.68
101	21960	4	8.89
152	4869	4	18.87
121	5838	3	8.57
408	29429	4	53.65
4184	19522	3	48.93
152	386	8	7.7
101	18015	8	25.26
102	17272	3	6.33
181	1548	7	28.88
2669	107	12	16.93
279	3763	4	26.07
276	3399	6	42.24
1742	152	5	14.16
3340	117	8	25.09
398	5956	6	55.91
277	1288	3	10.84
5229	163	3	14.11
126	3041	4	9.01
280	861	4	13.3
3376	129	3	6.18
279	2048	9	60.45
2407	5870	7	94.34
22813	14	3	4.18
53748	105	4	31.49
56825	14	3	12.11
111	13739	12	89.94
576	263	4	9.74
106	28315	6	36.58
131	4214	4	12.67
1023	148	5	8.65
4124	102	80	442.74
19341	124	8	68.96
4576	113	3	4.92
7342	598	5	52.12
101	2667	26	18.71
2296	113	10	22.92
101	1068	99	121.71
5399	265	12	114.89
1174	243	16	100.93
37830	102	4	20.97
102	49750	3	16.93
133	253	31	48.2
160	371	7	6.4
103	4718	6	4.6
1504	1483	4	32.13
2591	12	26	25.89
546	105	199	595.5
518	146	23	70.62
318	6148	4	32.1
101	8130	7	5.65
103	7199	7	12.92
12	8007	15	37.79
2	26519	9	84.15
1850	165	30	208.77
104	2860	16	24
764	112	10	5.08
582	6514	13	156.91
19047	111	3	15.55
5716	163	3	14.8
2924	9551	5	73.07
694	345	10	50.64
194	1381	15	87.66
603	415	3	8.9
195	1266	8	35.6
2135	477	4	25.45
6447	105	34	181.91
130	582	10	10.2
172	9111	3	19.1
447	15621	3	32.22
101	40601	4	18.38
105	23880	4	17.35
108	10237	3	6.43
155	5194	5	27.35
2595	104	13	13.09
8954	12	5	4.25
12031	103	4	8.21
4427	104	12	23.02
3786	458	11	106.7
119	106	920	503.92
850	1747	17	170.45
105	20190	4	15.14
149	1675	3	5.49
3210	14	17	5.09
1172	103	18	4.43
101	17369	6	14.07
3695	260	3	17.15
9125	104	6	14.07
17119	632	5	65.11
6677	10602	3	47.68
308	1935	4	20.72
276	271	11	31.2
2382	328	4	22.98
19039	103	4	13.17
101	19106	7	20.89
425	436	5	16.38
110	8377	3	8.17
106	10268	4	8.43
24914	9805	7	153.75
107	12250	7	28.4
108	11598	3	7.29
493	886	3	12
1604	111	11	19.19
1748	124	8	17.93
1918	55058	4	77.88
4724	168	4	20.7
129	2853	3	5.18
27044	14	3	5.82
254	3233	12	98.15
190	181	10	6.39
101	1712	102	224.7
9105	12	6	6.97
3190	102	13	11.95
9132	846	3	31.77
668	698	10	65.22
102	4409	8	6.32
103	4533	8	8.81
8914	107	3	4.85
9522	3183	5	73.74
101	7258	10	11.36
8	26486	4	28.1
422	13	6	16.92
12	3083	26	34.37
15245	103	3	6.43
223	1348	5	20.35
7277	104	4	4.56
732	992	10	74.44
2675	170	19	132.74
134	349	16	17.97
32164	14	3	7.45
104	1564	56	142.64
102	1828	15	4.77
113	11339	3	11.41
130	5374	8	40.66
5465	351	3	21.99
355	2202	3	15.48
2	26760	5	34.46
101	4277	26	42.13
25745	14	4	9.31
928	367	5	22.3
105	7778	14	52.35
419	553	3	8.43
11957	12	4	4.34
1469	1259	5	40.4
212	301	35	158.86
121	1569	22	81.98
124	450	10	4.7
2768	9	4	4.77
2735	1324	6	59.65
150	630	13	34.22
22107	14	3	4.18
14885	598	4	47.73
105	16849	4	12.98
103	17113	3	7.02
21087	12	3	5.73
111	13720	7	42.89
11269	8	3	11.14
310	479	32	205.24
1325	107	21	23.05
32944	12	6	32.15
106	8896	16	73.88
367	14	424	634.42
968	699	5	29.6
1386	12	53	54.72
126	6258	3	10.03
11969	104	6	18.29
7742	107	4	7.06
13434	113	4	19.4
101	21997	6	18.94
11318	10822	5	92.47
346	4709	3	20.77
109	9189	6	19.57
9887	110	7	34.03
2465	17979	3	44.73
3392	11177	3	42.92
3461	106	19	45.84
10844	174	3	20.7
395	8	23	14.27
428	1382	3	13.94
2441	108	8	6.7
491	303	23	131.75
3111	170	9	52.34
3112	536	4	30.14
22582	102	3	8.39
109	10911	3	7.26
102	16558	3	6.01
111	16448	11	87.53
17	313	12	25.85
250	1620	10	61.05
1361	104	25	23.31
101	19654	7	22.1
115	30617	3	21.02
123	2723	14	58.35
7821	16965	16	359.5
9704	2000	3	37.85
4205	108	12	30.78
125	2460	6	14.79
116	10642	5	25.34
926	52379	4	71.64
105	5361	28	118.92
487	301	23	130.96
8438	170	3	18.42
12	4834	11	9.22
16117	101	7	17.06
1372	195	7	30.38
11929	2	6	27.41
12	2327	35	43.96
1333	12	52	49.8
161	3958	6	32.1
3284	146	3	9
227	528	3	4.41
15179	1386	3	39.42
3697	141	4	13.76
161	1855	3	7.07
113	15660	4	20.96
159	1048	29	156.43
75203	323	3	46.82
103	1146	19	5.17
26088	102	5	22.04
1038	11491	6	79.44
4375	316	6	47.94
1201	66466	3	55.49
1600	132	12	39.88
4418	10982	3	44.69
386	414	5	14.8
13560	12	5	8.61
3966	106	11	19.02
421	458	11	53.55
104	6751	9	21.4
101	7277	14	24.13
2395	255	4	21
11412	107	3	6.47
101	4110	32	61.7
2804	183	13	88.25
790	198	8	28.01
3221	3774	5	61.72
127	2613	3	4.45
134	1246	14	45.82
162	493	5	4.81
132	2021	4	7.22
290	3228	6	42.24
1209	2077	3	23.08
108	9519	4	9.86
105	24214	5	24.45
149	7318	4	22.93
35477	110	5	43.95
493	867	5	24.73
519	587	10	56.91
124	1334	11	25.57
17698	103	3	7.35
155	901	9	24.71
101	67479	3	17.45
186	1416	6	23.42
2894	103	13	13.36
27564	14825	6	137.92
342	419	4	9.33
3919	105	19	49.34
101	19128	4	7.11
101	36565	3	9.47
124	2031	4	5.47
212	1655	8	42.03
120	514	15	15.02
107	16290	3	9.07
101	16651	10	34.34
2147	16294	4	59.34
107	14046	9	45.1
8	12922	4	18.68
13731	12	4	5.62
6414	2185	3	35.07
126	3486	3	6.11
46202	14	3	10.01
120	2233	5	8.39
3883	106	12	22.02
869	102	123	278.55
427	367	4	10.09
11452	12	10	27.31
7232	8	5	17.81
25239	12	5	18.08
26266	14	4	9.31
2567	124	5	10.92
2	11204	4	14.32
102	22195	3	8.39
3863	110	6	13.21
104	2885	36	109.3
12	3481	15	10.69
35808	110	3	21.33
13711	104	3	6.26
5269	1089	4	41.18
4847	35314	5	103.22
4722	103	10	15.37
127	2795	3	4.85
2709	3866	5	59.96
121	20356	3	18.49
543	4465	3	23.58
134	2116	6	16.39
163	212	15	16.12
129	169	132	295.9
3218	4427	24	389.18
1028	432	28	237.95
2591	139	4	10.56
599	5397	4	36.56
192	5642	3	17.56
482	827	3	11.53
102	5134	8	8.53
44359	102	3	14.76
2907	103	12	11.05
865	14	104	73.4
101	56313	3	13.07
3930	105	23	68.82
4390	172	3	13.49
16600	16	4	31.27
716	670	4	19.11
6368	113	5	16.6
102	14762	7	23.94
338	1499	3	12.79
148	2135	3	6.58
177	3440	7	40.75
272	1190	7	35.1
103	8966	14	53.78
6278	5559	4	58.19
101	9826	6	5.83
13545	14	6	8.35
12518	12	25	149.15
26779	3043	4	69.86
8265	102	10	25.14
596	2123	59	739.62
1108	1528	5	39.49
565	132	33	104.65
146	5693	12	85.36
14977	121	3	15.87
33773	14	3	7.45
106	3753	11	17.63
1821	14	49	38.12
2845	105	11	11.18
799	12	151	270.84
326	1494	3	12.6
1247	248	3	9.74
327	384	3	4.73
141	3719	5	19.41
213	16183	3	27.19
2651	722	3	21.45
798	2986	3	22.87
101	31173	3	7.43
18741	14	10	36.49
121	10797	6	35.22
137	4773	7	35.61
11504	1177	4	50.57
10414	2	3	8.5
109	8091	3	5.06
4563	335	3	20.27
9387	108	3	5.84
39620	14	3	8.56
8299	175	38	476.53
8	56389	4	40.4
510	2218	4	26.47
12	44101	3	12.35
171	4458	11	78.56
105	28447	6	35.9
2	4500	5	8.91
64878	63849	3	91.41
7	23783	3	25.25
19272	3190	6	103.85
270	21654	3	31.6
120	8715	6	31.15
11405	14	6	6.11
12419	22747	10	234.22
310	15764	3	30.09
2273	342	4	22.9
848	12505	8	109.55
372	262	6	13.62
914	12	56	28.17
115	7940	10	56.46
1938	14	64	83.13
3977	103	8	7.07
4273	9269	5	77.08
101	11513	6	7.92
25276	102	5	22.04
528	595	4	16.01
9027	126	3	12.8
211	214	11	18.08
22648	103	3	9.46
174	115	67	40.4
3201	133	11	52.25
175	725	5	9.62
101	16251	4	5.4
143	2032	5	13.81
1490	6313	3	32.54
761	14556	6	79.11
106	18741	13	92.13
241	1079	4	13.59
12256	1218	3	36.75
271	993	8	38.84
3682	3258	5	61.54
4705	105	24	84.38
11940	14	8	13.09
2476	148	5	17.18
1420	741	4	25.66
4011	1088	3	27.11
1423	102	43	59.07
2029	493	5	33.81
27835	105	4	19.33
566	1143	4	21.81
57683	12	3	18.9
127	16359	3	17.57
5893	124	4	14.53
2214	439	4	25
30581	693	3	41.3
109	19662	3	12
101	12377	5	5.68
9178	110	3	8.83
6242	104	5	5.87
4488	74952	3	64.46
306	1438	4	18.32
1290	177	17	92.3
8429	162	8	63.63
101	28629	8	40.38
18250	105	6	26.46
107	4190	16	46.06
106	4562	10	18.55
2456	146	8	33.71
1403	14	93	126.83
413	1627	5	29.59
2420	105	12	10.37
1591	2698	20	256.38
8849	2066	4	52.12
350	568	7	28.13
297	195	5	4.42
39338	14	6	32.96
108	2335	30	88.99
9557	588	3	30.14
20242	107	3	10.94
172	1615	13	66.32
110	1525	11	15.92
109	229	307	812.12
5881	119	9	42.81
107	998	76	210.18
203	281	5	4.7
415	5706	6	55.63
108	3075	17	42.58
12279	14	9	17.45
1855	265	50	496.76
140	2721	5	15.91
1762	367	5	28.92
142	226	13	6.04
3232	401	3	19.19
21074	8	3	16.38
136	1538	17	71.7
6870	113	5	17.56
140	1011	5	6.61
382	6519	3	23.98
2656	138	3	6.53
13170	3372	10	174.78
3030	1447	34	479.48
2	5400	6	15
104	25431	3	11.31
102	24655	9	57.67
101	41470	3	10.95
954	346	17	115.59
273	2866	4	23.2
3782	119	10	38.62
102	16344	5	14.52
109	18052	10	66.53
23286	1981	5	82.56
12283	102	5	11.01
237	182	7	4.71
302	12	207	130.33
2474	180	3	10.46
1457	174	9	38.18
103	11722	4	7.96
105	12002	13	64.27
3260	42996	5	103.68
10873	134	6	41.14
602	7929	3	28.73
102	7054	8	13.82
3456	112	6	13.5
932	320	3	9.58
105	54585	3	19.16
161	4639	3	13.07
127	4683	7	30.03
8121	12	7	8.05
259	2522	4	21.59
101	1165	124	226.06
633	147	5	4.84
122	18069	5	35.71
113	12765	3	12.27
129	2308	9	28.99
104	3095	10	9.29
101	3655	64	202.09
1720	3416	3	28.74
11585	107	3	6.66
1543	1042	12	114.54
14432	103	3	5.91
12378	14	7	10.2
1417	113	16	35.35
12	23147	3	6.71
819	268	4	12.38
101	18558	5	10.45
186	3842	6	36.82
16576	101	5	9.28
249	140	27	41.22
1709	104	36	67.83
154	1092	4	6.65
18687	323	3	31.82
103	17817	3	7.35
42135	103	3	15.9
101	34130	4	14.05
721	198	8	26.74
10629	14	10	18.09
101	36835	5	23.79
18182	18723	3	60.96
3970	4852	3	37.31
62227	16	3	37.71
109	14353	3	9.22
111	12865	7	41.54
41018	14	3	10.01
8548	108	6	17.74
101	17110	15	71.38
17	1906	4	14.7
9284	2796	4	55.61
149	5382	7	42.42
4550	388	20	222.16
1030	14	100	93.81
494	260	13	55.83
31380	179	4	43.79
7745	115	19	133.79
5699	112	3	6.34
109	9381	6	20.19
4036	446	3	21.48
26867	365	3	36.19
105	344	557	2249.77
7889	104	4	5.16
2707	192	4	18.64
133	1164	15	47.99
161	389	13	26.11
133	3658	6	23.21
106	46261	3	17.31
4696	631	3	24.81
1301	730	7	51.3
223	5157	6	44.92
30281	111	3	19.89
361	120	27	33.42
29459	35542	3	72.51
288	5251	3	20.48
105	6909	4	4.51
101	7519	40	177.88
176	10540	6	50.88
8469	103	4	5.13
483	379	3	6.95
11545	12	27	155.76
5024	108	13	41.08
211	11230	4	34.59
163	4608	3	13.13
69322	6124	3	66.91
546	696	3	11.34
2050	104	45	120.33
1110	520	4	20.88
3251	110	4	4.81
105	1635	16	10.78
7372	12	6	4.49
316	2746	3	16.41
10061	106	7	21.92
21226	12	3	5.73
732	535	10	62.04
684	13187	8	106.91
101	2257	24	9.07
188	3506	4	20.56
101	7213	22	57.66
419	1006	5	24.71
487	2177	9	72.81
1950	161	3	7.32
10006	101	11	23.11
1505	201	7	32.64
5529	110	4	9.08
101	55046	3	13.07
511	14	169	111.3
116	10436	3	11.88
1535	12	72	125.33
53109	2	3	23.57
19108	2	3	13.26
814	502	4	17.82
111	14159	13	102.12
1897	4700	3	31.71
1268	1149	7	57.89
343	3121	9	73.06
186	841	12	49.6
1167	179	13	61.27
126	151	102	127.94
3279	106	10	12.12
1230	472	3	13.96
1100	245	8	38.47
10726	6413	5	84.42
124	4367	4	11.72
26936	105	4	19.33
394	268	10	33.79
938	160	14	53.36
137	9901	4	23.54
25910	14	3	5.19
21371	179	3	27.13
1385	311	3	11.89
32817	27076	3	70.39
151	4726	4	18.48
6595	14	21	42.1
4547	103	8	8.93
1511	107	11	4.88
3140	343	7	53.32
136	11914	5	34.22
126	4400	3	7.62
53006	107	3	20.69
123	2157	11	34.93
481	40200	3	42.89
428	5397	3	23.36
1299	622	9	67.89
17091	105	4	12.98
101	66592	3	17.45
2221	103	17	16.28
5967	989	3	29.4
33146	12	3	9.69
111	15866	6	37.28
18757	204	5	53.11
7428	107	4	6.67
1474	347	5	26.51
1986	168	3	8.01
101	6375	13	16.75
103	7304	6	9.66
106	26317	4	18.71
101	4519	43	120.92
387	3599	3	19.63
13908	12	6	12.89
102	5326	10	14.98
109	43378	3	19.59
668	5567	3	26.44
44674	14	3	10.01
1173	104	16	3.93
160	102	394	189.77
62045	9	3	30.69
8526	264	4	33.86
729	140	5	4.11
146	12681	3	19.17
25927	14	5	14.26
2092	85	27	258.27
144	4486	3	10.72
33084	14	4	12.81
162	12346	6	50.69
3218	10238	6	92.52
376	634	8	37.32
12	8351	34	165.16
114	3466	5	10.17
118	2906	15	60.5
105	13890	8	33.86
14362	102	6	17.88
4418	1357	4	41.35
102	16106	5	14.52
3204	1631	4	39.63
272	2736	4	22.75
6437	7	10	72.12
551	43259	3	43.8
106	6739	5	7.56
19429	102	4	11.73
8	5938	4	10.58
10027	103	5	10.27
121	11885	3	14.08
7417	102	31	150.16
8	1490	8	8.86
1119	559	6	37.13
770	3326	3	23.43
101	47837	3	13.07
14358	14	5	6.14
139	885	8	14.3
9653	3269	10	164.53
121	13499	6	39.04
261	623	3	6.29
12	31984	3	9.69
109	530	22	5.13
13365	2	3	10.36
106	900	121	373.84
110	1256	11	12.58
1218	14	85	83.86
166	568	8	16.5
101	47636	3	13.07
141	918	5	5.82
670	384	4	13.92
740	161	8	18.87
108	2635	50	216.8
102	29212	4	17.63
106	2866	10	9.68
101	30004	3	7.43
53096	14	3	12.11
104	42487	4	26.01
122	9570	7	42.04
3990	165	9	56.95
10321	132	3	15.16
107	6464	13	46.38
479	195	5	8.56
5077	2610	3	34.59
7570	14	11	12.54
106	4356	10	17.69
3820	9655	3	42.48
9999	108	3	6.27
504	107	88	155.85
1006	6322	4	42.33
3877	124	3	6.46
24953	14	4	9.31
106	20340	7	36.76
338	407	3	5.28
145	2779	4	12.56
4464	6497	3	40.44
11101	12	5	6.39
146	797	85	552.74
4930	1823	4	44.89
206	104	1175	4899.97
714	1597	3	18.05
3172	16	4	13.89
12930	12	20	101.45
7590	102	6	8.39
129	11891	3	15.4
127	11643	3	14.92
24093	126	3	21.17
101	8939	12	23.49
104	9435	5	10.51
20958	3450	12	243.97
18584	14	4	5.57
271	787	3	7.6
19606	12	9	38.9
3362	119	7	20.33
104	12873	3	5.81
242	161	13	14.4
103	13237	6	18.41
105	12477	3	5.93
336	1320	37	334.45
2	68423	3	28.05
4326	415	3	21.48
15973	4222	3	47.48
1736	14	78	112.65
106	34101	3	14.55
4110	111	3	4.19
4969	185	6	40.54
176	4595	16	132.32
529	687	3	11.1
436	939	3	11.67
2415	112	10	24.07
373	115	30	34.53
106	1585	25	33.84
2	1090	88	369.09
2750	101	22	12.18
108	1817	29	68.9
704	104	154	438.42
169	267	19	40.2
35352	13308	4	90.32
1695	2090	3	25.13
113	18416	3	15.3
1696	2829	3	27.34
142	3650	4	14.28
736	226	3	5.96
18580	102	5	16.38
4024	319	3	19.11
142	7865	3	14.68
354	113	34	33.95
31301	14	5	17.28
12	24660	4	12.27
23971	101	4	9.64
184	8435	3	20
105	26212	7	43.02
414	168	5	4.15
108	7395	13	54.2
30269	10943	4	84.65
107	6172	5	8.24
111	4918	4	8.98
46467	12	3	12.35
12395	12	10	28.91
858	404	3	10.65
4626	112	5	12.8
260	5962	3	20.73
52478	14	3	12.11
387	32331	4	54.56
2007	14	56	64.08
4054	103	7	5.09
981	12	79	85.51
141	5542	5	24.24
101	45068	4	18.38
41411	2064	4	73.53
178	16872	4	35.83
2	240	46	14.61
13843	102	3	4.71
14868	101	4	4.73
20239	115	8	65.09
46314	104	5	38.72
676	107	29	16.36
32811	104	3	13.84
21712	12	4	10.63
5071	106	7	10.32
8518	105	4	6.26
102	11286	7	18.59
2035	102	47	102.73
319	8908	3	25.33
1009	104	35	33.33
115	7487	4	14.37
26398	12	3	7.3
106	22907	3	10.8
112	2481	7	12.92
11749	32282	4	87.05
4193	860	3	25.81
2183	3058	3	29.54
101	13568	4	3.89
45295	14	3	10.01
1195	1218	7	57.89
145	1827	5	13.32
110	17693	3	13.96
2726	106	18	32.59
105	15116	7	28.93
286	62928	3	46.12
172	17619	6	58.59
117	1549	24	85.78
575	192	4	6.56
102	5232	13	24.87
145	11017	3	17.99
101	4441	34	76.29
121	21303	3	18.98
5051	1913	5	59.16
2586	8	4	3.9
105	53901	4	31.49
28841	12	3	8.76
3004	114	15	56.44
117	8274	4	15.9
4142	13210	5	81.55
3963	168	4	19.04
109	25731	3	14.23
159	2156	3	7.58
1211	148	5	10.25
3157	104	11	12.15
2139	102	40	79.59
697	334	5	18.29
16076	25032	6	137.35
3187	196	3	13.56
134	202	68	161.71
116	14603	7	46.56
3575	12552	4	61.47
418	33600	4	55.37
1545	2633	5	48.96
3316	20854	3	48.25
2565	768	3	21.56
106	11038	17	93.62
109	10378	3	6.92
8959	8	3	9.32
998	238	4	12.77
7494	110	9	41.52
182	1483	4	12.19
151	574	11	23.85
101	66550	3	17.45
187	187	301	2120.99
152	199	70	221.86
119	2061	9	20.94
2159	14	68	110.74
214	762	9	35.24
1646	2000	5	46.35
1298	1050	7	56.74
1837	141	6	16.17
876	6755	4	41.79
150	108	1704	6834.09
120	1440	5	4.86
123	837	23	60.91
313	1155	3	10.93
307	353	4	7.17
1490	27334	4	63.44
902	136	8	14.13
27897	14	3	5.82
25583	10411	5	105.31
223	1849	4	17.04
211	14260	3	26.09
101	52482	3	13.07
131	2209	10	34.45
101	2167	45	52.96
109	29926	5	33.27
72260	14	3	16.48
193	930	16	81.48
101	580	125	79.28
2603	15442	8	134.73
35015	12	3	9.69
12	5197	55	242.93
577	103	82	97.6
104	5265	8	12.63
1058	264	3	9.19
131	4720	3	8.67
109	42009	5	43.78
14039	351	3	29.57
1332	5072	6	68.96
130	8128	12	85.15
1950	121	13	40.83
131	3856	3	7.35
252	2073	3	13.02
101	3874	103	507.11
605	192	3	3.89
195	1787	8	41.06
101	1907	229	1092.77
4883	102	9	10.26
4308	982	3	26.97
1655	106	12	5.04
129	686	8	6.96
104	4868	9	14.58
6897	4493	3	40.85
4063	145	4	16.03
6683	130	3	11.12
16148	115	15	138.28
105	6974	11	32.5
1683	110	37	141.44
103	18107	5	18.2
126	1770	7	15.01
5933	12	14	23.07
4517	5746	4	55.07
4911	14	21	27.11
38904	14	3	8.56
125	3877	7	26.31
2383	129	3	4.13
553	3227	4	30.69
460	3669	4	30.23
135	10851	3	16.31
126	5466	13	77.52
101	23613	10	51.59
103	24481	3	10.02
111	8599	21	153.57
2916	1828	3	28.04
2500	114	5	7.01
1068	108	13	4.61
101	21112	7	23.45
6283	7969	7	117.14
13467	105	3	6.36
2632	259	5	29.7
9469	107	6	18.13
8059	101	7	5.65
15840	107	3	9.07
217	334	7	13.07
997	5312	3	28.53
663	18753	7	99.74
28571	14	5	15.63
250	828	3	7.25
106	14014	6	22.15
37516	12	3	10.85
102	4899	10	13.23
7035	103	8	16.42
101	6217	15	22.24
8439	8	3	8.92
360	513	14	73.33
1471	112	17	40.77
105	6615	24	108.65
23890	14	3	4.65
221	210	12	21.9
28551	102	3	10.26
17515	14	4	5.14
102	2260	27	38.23
19559	103	3	8.5
259	119	28	17.71
15820	2	3	11.77
3666	12	11	4.54
35749	12	3	10.85
694	532	3	11.17
603	103	38	11.08
9642	104	6	14.96
116	15995	7	49.04
17254	2922	3	45.54
105	8467	4	6.26
374	2027	3	15.36
102	8871	4	4.27
681	7920	3	29.35
105	10576	3	4.7
3113	104	11	11.83
113	4912	3	5.4
21025	1832	3	44.06
560	5825	3	25.7
16	1038	7	15.67
616	106	121	287.79
14810	12	20	118.08
3685	8	5	9.92
12	13742	4	5.62
101	13618	20	95.18
105	13214	5	15.14
29286	2911	3	50.77
478	1171	4	20.52
4466	298	5	37.6
794	25302	4	56.8
9456	102	21	98.32
3957	3116	7	91.52
1462	119	6	6.47
1328	11073	4	50.98
675	2153	4	28.43
110	2268	5	4.5
107	3849	20	62.61
294	131	16	10.31
17513	31208	4	89.94
612	110	12	3.87
106	1870	24	37.56
2879	3916	3	33.3
137	256	14	9.09
138	386	117	603.94
101	48201	3	13.07
135	1041	121	894.73
676	180	4	6.15
17488	104	3	7.97
141	3188	5	17.68
387	43663	4	59.12
110	661	16	11.33
11669	103	5	12.03
9623	14	11	18.83
101	31696	3	8.34
106	1495	18	14.1
135	289	11	5.13
640	101	118	82.16
3922	6675	3	39.69
1188	334	4	17.35
108	5463	6	11.4
983	153	4	5.74
5041	145	3	11.88
348	1467	4	19.42
130	25932	7	68.5
892	1175	3	17.43
9612	25664	4	80.77
14846	2	3	11.16
179	1584	3	7.65
680	896	4	20.9
101	16039	4	5.4
109	17184	3	10.78
12794	106	3	6.22
3713	14	43	85.44
9627	102	4	5.05
714	2780	3	21.74
101	62383	3	17.45
116	3605	39	254.04
102	13059	4	7.72
333	141	9	4.39
242	121	23	10.24
16477	14	5	7.92
1258	119	12	23.15
4852	9448	4	61.28
8934	295	3	24.81
3115	195	4	20.11
9448	8	3	9.76
501	1083	7	43.25
3149	107	9	11.39
436	2839	3	18.79
10586	983	3	34.03
12	14697	5	9.85
145	879	18	64.19
1706	334	3	13.47
102	15821	6	19.79
124	47955	3	29.12
711	365	5	19.5
205	801	7	23.89
2760	984	29	366.43
115	969	9	8.18
4802	113	3	5.23
28083	12	5	19.49
27060	14	3	5.82
272	274	4	4.56
193	13325	3	24.6
239	429	16	66.36
18006	104	3	8.33
4586	270	4	27.52
2987	113	10	28.62
4	639	24	176.81
5038	614	10	109.15
5512	198	9	73.42
740	121	13	17.67
15703	114	3	14.23
102	29126	3	11.07
3354	221	3	15.07
25614	124	4	31.4
165	146	22	8.51
9557	245	4	34.4
8366	3326	4	56.09
2147	4534	10	132.69
5458	14	26	50.41
542	976	10	68.37
22889	679	3	38.27
1397	49372	3	51.89
917	112	49	167.07
3992	867	3	25.45
382	456	5	15.64
101	26483	8	40.38
12015	103	3	4.65
8938	12	15	42.95
6514	106	7	14.24
1524	16	3	4.54
2549	1390	4	36.11
7506	192	22	241.95
1051	2397	3	23.11
18477	104	3	8.33
6192	134	5	24.47
478	56503	4	66.09
24335	104	3	10.67
705	2317	3	20.32
101	30741	5	18.84
1731	462	17	148.87
32750	3843	3	53.79
109	753	112	368.78
4411	104	7	7.19
5433	102	50	254
113	7727	5	19.02
36027	328	3	38.61
188	9444	3	21.34
211	5969	11	99.04
6542	110	4	10.65
821	9119	4	44.51
117	4314	4	9.74
4490	107	10	21.57
7905	695	3	29.34
7487	103	4	4.11
16	1439	3	4.27
4423	12	18	26.02
5445	14	38	105.95
148	1703	19	99.05
112	1681	26	89.24
2150	107	15	20.5
1129	752	3	16.28
300	2694	3	15.88
34325	1224	3	46.04
481	9544	3	28.81
32821	988	3	44.59
163	133	578	3056.87
105	829	54	73.57
101	1448	60	57.32
104	953	40	42.37
5808	12	7	3.87
188	2520	3	11.49
101	3307	36	59.6
37702	12	3	10.85
726	111	26	45.82
131	3397	3	6.54
211	13341	4	36.52
1750	110	18	45.3
143	10227	3	17.06
8439	2373	3	37.92
3996	12	23	37.89
2969	14	30	26.49
3418	364	5	36.44
127	4327	4	12.16
130	4691	5	19.03
1090	428	5	25.86
577	1296	12	95.38
1502	141	12	43.29
581	737	8	47.37
101	5912	13	14.83
5800	965	8	93.97
3817	2	6	10.51
16996	113	3	14.55
4816	102	38	150.09
5737	533	3	25.39
2764	234	23	204.18
4361	140	3	9.87
6441	124	3	9.94
3212	113	5	8.96
1170	116	7	6.21
101	66742	3	17.45
12137	541	3	31.65
29564	12	3	8.76
122	4546	18	106.97
17849	102	3	6.33
102	37642	4	20.97
493	136	7	4.67
4422	25550	4	72.45
50478	1802	3	53.48
464	1030	20	159.54
101	23307	9	42.15
107	9632	4	9.2
9344	12	5	4.61
52401	792	3	48.19
1003	235	3	8
22007	103	3	9.46
1578	112	8	10.11
519	513	3	9.37
102	21914	5	19.72
3617	115	3	4.34
971	111	11	10.22
105	24144	3	11.04
4612	260	5	36.42
426	258	3	4.16
6118	12	12	17.45
5093	14	18	19.98
934	580	3	13.43
111	12517	14	106.18
7850	110	10	49.65
856	59514	3	53.15
1806	105	14	8.87
104	35127	3	15.04
2832	14	23	10.61
122	2222	23	107.21
125	1660	27	121.21
119	853	44	153.77
216	905	16	86.61
17632	14	4	5.14
16609	12	7	21.02
685	356	6	24.65
21695	111	4	24.61
74496	111	3	30.41
1984	2056	5	48.64
4063	347	3	19.72
101	5633	9	4.72
133	1455	5	8.31
159	1475	10	40.3
163	948	39	231.92
127	207	24	10.73
17612	102	3	6.33
1038	10879	3	34.78
1786	101	151	485.92
101	4148	14	8.36
254	1603	5	24.08
31207	112	3	20.06
2804	102	26	46.72
104	2597	9	4.73
12	3776	19	22.96
322	363	25	133.06
8717	14	9	10.17
114	12520	5	26.35
223	383	25	113.36
9739	12	7	11.18
238	11136	3	24.92
101	6875	10	10.24
38185	14	3	8.56
5598	12	9	7.28
1923	236	8	46.86
7028	119	7	33.1
2203	360	3	15.62
3671	125	8	31.01
103	1232	21	9.37
1620	121	5	5.91
101	2403	155	663.94
3318	12	23	29.3
759	683	4	19.66
123	20487	3	18.91
116	13198	3	13.56
2262	972	6	52.8
125	5015	11	58.25
123	4271	7	27.07
3028	14948	3	44.35
29975	14	4	11.41
9536	171	5	37.59
4134	113	10	36.15
15160	14	5	6.53
101	24454	6	20.31
4578	102	12	17.57
346	557	23	144.58
12328	105	5	14.36
2889	367	8	63.02
1327	148	3	4.13
121	3957	4	10.05
2318	102	20	19.82
